name,interface_number,shift_number,swap_number,material_lower,material_lower_primitive_cell,material_lower_percent,material_lower_bulk_n,material_lower_bulk_E_dft,material_lower_bulk_E_mlp,material_lower_termination_min_layer_loc,material_lower_termination_max_layer_loc,material_lower_termination_n_atoms,material_lower_miller_hkl,material_lower_miller_h,material_lower_miller_k,material_lower_miller_l,material_upper,material_upper_primitive_cell,material_upper_bulk_n,material_upper_bulk_E_dft,material_upper_bulk_E_mlp,material_upper_termination_min_layer_loc,material_upper_termination_max_layer_loc,material_upper_termination_n_atoms,material_upper_miller_hkl,material_upper_miller_h,material_upper_miller_k,material_upper_miller_l,material_shift_a,material_shift_b,material_shift_c,material_vector_mismatch_%,material_angle_mismatch_°,material_area_mismatch_%,interface_atoms_n,interface_electron_n,interface_E_dft@dft,interface_E_dft@mlp,interface_E_bulk_form_dft,interface_E_form_delta_dft@dft,interface_E_form_delta_dft@mlp,interface_compute_nodes_dft,interface_compute_time_seconds,interface_compute_time_per_electron_dft,interface_E_mlp@mlp,interface_E_mlp@dft,interface_E_bulk_form_mlp,interface_E_form_delta_mlp@mlp,interface_E_form_delta_mlp@dft,interface_compute_nodes_mlp,interface_compute_time_seconds_mlp,interface_compute_time_per_electron_mlp,mlp_n_times_faster,dft_mlp_rank_distance,fill_colour,is_shift,is_swap,is_valid,is_comparable_dft@dft_mlp@mlp,dft@dft_vs_mlp@mlp_rank_dft,dft@dft_vs_mlp@mlp_rank_mlp,dft@dft_vs_mlp@mlp_rank_distance,dft@dft_vs_mlp@mlp_line_colour,is_comparable_dft@dft_dft@mlp,dft@dft_vs_dft@mlp_rank_dft,dft@dft_vs_dft@mlp_rank_mlp,dft@dft_vs_dft@mlp_rank_distance,dft@dft_vs_dft@mlp_line_colour,is_comparable_mlp@dft_mlp@mlp,mlp@dft_vs_mlp@mlp_rank_dft,mlp@dft_vs_mlp@mlp_rank_mlp,mlp@dft_vs_mlp@mlp_rank_distance,mlp@dft_vs_mlp@mlp_line_colour,is_broken
120_Si36C84_012_012_a0.871212_b0.117284_c1.680068_interface9shift7,9,7,7,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,-0.04167,0.04167,14,012,0,1,2,0.871212,0.117284,1.680068,0.319951773,6.83e-06,0.640940666,120,480,-790.62496766,-841.180327,-7.025505718750001,-5.651807301333334,-6.013687058333333,4,,8.408333333333333,-921.553936,,-7.4711175,-6.683467133333333,,1,,5.995833333333334,1.4023627519110493,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,56,43,13,"(0.23137254901960785, 0.7647058823529411, 0.0)",True,56,61,5,"(0.0784313725490196, 0.9176470588235294, 0.0)",False,,,,,False
120_Si36C84_012_012_a0.962121_b0.135802_c1.58124_interface16shift5,16,5,5,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,0.29167,0.375,14,012,0,1,2,0.962121,0.135802,1.58124,0.319951773,6.83e-06,0.640940666,120,480,-794.51249911,-844.154727,-7.025505718750001,-5.684203396750001,,4,,8.375,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
120_Si36C84_012_012_a0.0_b0.0_c0.0_interface14shift1,14,1,1,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,-0.04167,0.04167,14,012,0,1,2,0.0,0.0,0.0,0.319951773,6.83e-06,0.640940666,120,480,338.44662396,317.617368,-7.025505718750001,3.7571226288333337,3.6429603999999998,4,,11.016666666666667,-906.720266,,-7.4711175,-6.559853216666666,,1,,10.110416666666667,1.0896352771481557,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",False,False,False,True,78,79,1,"(0.011764705882352941, 0.984313725490196, 0.0)",True,78,77,1,"(0.011764705882352941, 0.984313725490196, 0.0)",False,,,,,False
120_Si36C84_012_012_a0.0_b0.0_c0.0_interface12shift1,12,1,1,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,0.29167,0.375,14,012,0,1,2,0.0,0.0,0.0,0.319951773,6.83e-06,0.640940666,120,480,1358.72153885,3186.912864,-7.025505718750001,12.25941358625,27.5537562,4,,14.491666666666667,-910.830359,,-7.4711175,-6.594103991666667,,1,,8.295833333333333,1.7468608739326974,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",False,False,False,True,79,77,2,"(0.023529411764705882, 0.9725490196078431, 0.0)",True,79,79,0,"(0.0, 1.0, 0.0)",False,,,,,False
120_Si36C84_012_012_a0.363636_b0.117284_c1.680068_interface9shift2,9,2,2,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,-0.04167,0.04167,14,012,0,1,2,0.363636,0.117284,1.680068,0.319951773,6.83e-06,0.640940666,120,480,-790.55821223,-841.429602,-7.025505718750001,-5.651251006083333,-6.01576435,4,,8.508333333333333,-921.053529,,-7.4711175,-6.679297074999999,,1,,6.033333333333333,1.410220994475138,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,57,48,9,"(0.1568627450980392, 0.8392156862745098, 0.0)",True,57,55,2,"(0.03137254901960784, 0.9647058823529412, 0.0)",False,,,,,False
380_Si72C308_111_111_a0.045455_b0.113636_c2.163935_interface7shift7,7,7,7,Si,False,2.1052631578947367,8,-42.60220066,-45.400925,0.29825,0.36841,12,111,1,1,1,C,False,8,-69.80589084,-74.136955,0.15625,0.17708,28,111,1,1,1,0.045455,0.113636,2.163935,0.319956511,0.0,0.640952587,380,1520,,,,,,4,,,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
380_Si72C308_111_111_a0.068182_b0.166667_c2.163935_interface5shift3,5,3,3,Si,False,2.1052631578947367,8,-42.60220066,-45.400925,-0.03508,0.03508,12,111,1,1,1,C,False,8,-69.80589084,-74.136955,0.15625,0.17708,28,111,1,1,1,0.068182,0.166667,2.163935,0.319956511,0.0,0.640952587,380,1520,,,,,,4,,,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
120_Si36C84_012_012_a0.12963_b0.617284_c1.58124_interface1shift4,1,4,4,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,0.29167,0.375,14,012,0,1,2,0.12963,0.617284,1.58124,0.319951773,0.0,0.640940666,120,480,-788.98893393,-838.348784,-7.025505718750001,-5.638173686916668,-5.990090866666666,4,,11.958333333333334,-931.647989,,-7.4711175,-6.7675842416666665,,1,,5.4625,2.1891685736079327,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,70,12,58,"(0.8274509803921568, 0.16862745098039217, 0.0)",True,70,69,1,"(0.011764705882352941, 0.984313725490196, 0.0)",False,,,,,False
380_Si72C308_111_111_a0.045455_b0.265152_c2.163935_interface5shift1,5,1,1,Si,False,2.1052631578947367,8,-42.60220066,-45.400925,-0.03508,0.03508,12,111,1,1,1,C,False,8,-69.80589084,-74.136955,0.15625,0.17708,28,111,1,1,1,0.045455,0.265152,2.163935,0.319956511,0.0,0.640952587,380,1520,,,,,,4,,,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
120_Si36C84_012_012_a0.030303_b0.117284_c1.482413_interface14shift8,14,8,8,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,-0.04167,0.04167,14,012,0,1,2,0.030303,0.117284,1.482413,0.319951773,6.83e-06,0.640940666,120,480,-794.037629,-842.693021,-7.025505718750001,-5.680246145833334,-6.026292841666666,4,,7.816666666666666,-919.547628,,-7.4711175,-6.6667479,,1,,12.129166666666666,0.6444520783236002,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,42,62,20,"(0.3215686274509804, 0.6745098039215687, 0.0)",True,42,44,2,"(0.043137254901960784, 0.9529411764705882, 0.0)",False,,,,,False
